3450:21028,2265,1913,9662,70,698,17,31633,76,6387
3453:168,719,34138,7994,11255,5480,8733,1326,661,574
3475:94,17,2030,58,616,654,302,245,518,1126
3478:8,518,15,650,101,70,508,364,84,61
3479:72699,22719,17,616,8,105999,470,726,302,9437
3480:923,19405,787,654,70,861,17,302,616,15
3490:17,542,84,61,554,32,162,508,289,1196
3500:654,616,542,58,8,15,518,61,650,861
3514:302,616,1550,564,8,15,285,29,650,354
3529:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
3546:273,92173,72394,68266,30477,35589,122440,39818,20877,81926
3547:4942,94,101,285,301,32,654,364,616,861
3551:47764,54437,96893,31426,25568,48194,50500,77041,65455,115988
3557:168,719,984,1400,8860,135,574,5480,8733,7838
3572:31775,54245,19012,24627,238,901,29630,110194,17,1069
3579:17,8,616,29,58,285,736,518,6,363
3580:12586,641,17,76,302,45,3137,780,928,226
3593:17,224,6,616,508,654,58,84,1102,703
3599:81,17,564,76,616,654,70,698,780,302
3609:17,101,616,650,564,654,302,61,508,518
3610:17,8,76,902,302,654,1023,616,11146,947
3613:5145,39766,110380,12431,75956,14016,101061,6878,76,17
3628:4223,650,17,91063,112662,11573,103430,542,1987,8
3656:17,654,616,8,58,32,542,84,61,787
3657:616,1102,17,58,1382,84,8,554,518,101
3663:542,58,564,650,364,32,363,285,508,356
3674:302,58,8,542,101,15,84,32,861,518
3684:568,12133,698,2704,50347,5176,1119,2593,8697,37533
3685:6559,17,70,81,2139,10039,76,1471,245,496
3686:2675,8321,15156,17567,8660,88520,431,88124,46540,11777
3692:29,84,354,8,17,654,518,302,1102,616
3694:17,58,518,327,564,1410,616,84,65,1102
3701:302,8,654,616,58,5848,224,902,518,564
3702:901,13918,813,33064,100435,97323,19177,83504,86250,78162
3717:17,564,654,58,61,542,101,76,508,364
3721:616,654,58,564,10856,518,542,2030,84,162
3728:19829,23970,16995,22555,29384,56414,74038,12216,885,8476
3735:8,101,15,29,861,554,76,32,322,162
3736:616,302,58,245,564,327,8,542,70,32
3737:654,616,58,650,302,29,861,542,15,138
3751:650,76,616,17,654,58,29,15,62,8
3752:17,302,616,518,32,542,322,245,564,289
3800:302,654,542,58,1102,61,101,1405,32,803
3811:8772,1337,2543,11590,311,4040,19378,533,7622,24473
3820:58,17,616,650,542,861,15,8,285,76
3840:46586,74817,104058,34998,37585,8,102422,66337,122111,74627
3846:17,654,302,84,564,289,8,61,363,322
3849:518,8,94,58,1403,616,736,61,179,245
3850:654,58,616,322,736,29,15,518,564,542
3857:2030,654,58,15,616,302,6,29,8,542
3859:17,616,302,58,15,518,650,1196,564,289
3862:8,17,1109,285,302,654,58,542,84,616
3888:81,1002,17,3137,780,4671,16036,15535,302,76
3911:616,18159,5896,302,518,17,654,15,58,29
3921:81,1749,780,17,986,7211,508,500,3756,2204
3929:654,302,58,616,542,8,29,736,698,650
3930:17,245,654,15,542,518,616,103,61,4268
3934:31149,17084,6823,33373,71178,32473,59650,38291,90431,13049
3947:70,302,654,616,518,84,650,138,736,32
3950:654,15,61,8,302,542,564,364,861,285
3962:17,654,616,58,302,61,518,8,564,76
3974:38716,8258,81362,2303,8694,353,601,17,94,1951
3975:8,17,654,58,302,1102,542,650,1243,61
3988:81,226,986,780,1888,70,17,2967,302,11243
4001:4259,17,302,654,76,616,58,8,866,84
4006:17,542,2200,353,650,245,8,1405,654,15
4007:4738,84626,2852,3177,31426,71698,1538,42924,2139,60647
4008:17,4368,1001,1451,1119,2149,32,542,65,1023
4009:17,616,564,542,1119,1405,302,518,8,654
4028:81,17,17784,3423,780,262,542,302,8511,226
4031:12150,27642,7311,17,656,4257,8579,48055,698,19522
4035:17,616,518,654,84,302,3207,8,2403,370
4053:17,302,654,616,518,70,8,10323,736,295
4064:654,302,101,542,8,564,861,518,1196,84
4067:654,58,17,650,15,542,32,8,76,861
4068:327,17,616,3531,8131,891,1119,21056,105295,3141
4069:650,542,518,15,861,224,322,245,103,32
4075:95901,17,302,654,76,616,58,8,866,84
4076:25271,65579,31273,87178,46579,91878,10267,5738,1147,719
4084:17,654,101,861,8,650,564,29,518,285
4091:17,542,58,654,8,302,616,61,15,650
4098:37149,14657,9041,2485,11450,9862,15228,11166,32895,3900
4103:302,616,654,650,8,29,58,61,224,76
4104:76,364,83154,112478,2526,10542,1405,447,36015,30637
4124:168,984,8860,5480,661,719,3601,7994,11255,54300
4132:17,654,8,302,616,58,650,542,245,564
4134:12084,46550,51031,17613,29007,39380,32228,14394,79911,90824
4138:17,654,8,302,70,616,1535,1119,84,518
4140:2337,61502,85403,93386,99201,20747,40451,80321,93162,2869
4149:17,302,654,76,616,58,8,866,84,29
4158:168,984,3177,5480,719,8860,7838,1400,5738,463
4164:17,654,58,8,322,302,518,616,15,61
4167:8968,36331,285,1030,17,654,131,26483,15825,42426
4171:1511,9289,8321,3471,1119,13407,5112,2766,5522,27241
4177:17,84,616,8,17612,5484,1362,11,6579,1979
4179:17,302,616,58,8,15,542,568,518,354
4184:616,542,15,84,650,518,1550,61,8,199
4190:17,3728,7409,591,654,15,899,84,1119,364
4209:42075,88331,3361,1164,74525,83954,38904,1326,19715,32789
4210:58,17,61,654,616,302,542,15,518,8
4211:100732,43926,4600,88132,108608,91309,28789,5145,2048,4600
4213:302,861,654,84,564,542,1102,1196,15,289
4223:2092,117248,20498,33771,39677,59158,76076,96771,97805,4000
4237:302,542,654,518,616,61,787,736,29,76
4242:302,17,616,32,654,58,61,650,542,518
4248:22269,112958,5145,2048,86333,25152,86884,61489,13082,2075
4249:168,8860,5480,719,984,10267,1326,661,3698,135
4265:302,10084,45419,1468,4647,3039,239,84,32,2200
4269:17,616,1196,8,518,58,650,15,289,364
4273:616,654,8,58,76,302,518,542,61,2139
4275:17,654,58,616,62,542,15,101,327,84
4277:17,654,58,8,542,518,61,15,29,1196
4281:17,58,302,8,29,84,564,15,861,285
4301:17,616,518,654,15,542,245,1126,302,8
4303:302,17,6,616,1196,650,29,654,58,84
4304:302,518,8,15,84,650,787,162,564,542
4344:58,654,17,564,861,364,302,6,15,322
4353:787,1077,8,1468,2193,84,10084,302,327,101
4357:616,8,302,17,564,654,32,542,15,508
4365:168,719,1326,984,574,8860,14593,661,5480,9417
4371:17,616,654,15,58,289,6507,94,542,2419
4372:302,542,42352,518,81,1888,630,16217,2379,1023
4399:17,616,518,58,542,15,564,70,76,650
4400:3249,17,22980,13294,853,654,616,15,58,302
4407:58,616,650,518,8,76,542,861,61,29
4424:44885,46978,19251,8873,861,1558,891,888,3831,826
4426:4455,29047,12906,50294,35703,95591,85105,35303,8764,986
4436:76,2583,17,508,654,245,238,1065,15,1126
4453:4273,4755,5450,60890,7535,21116,34224,71378,840,7160
4457:17,245,103,15,542,2302,61,616,3233,8
4458:616,58,17,245,8,674,289,1196,6915,62
4466:17,84,8,518,564,289,101,542,15,1102
4469:17,654,542,61,8,650,289,1196,564,84
4482:302,17,58,518,8,6,861,101,29,61
4507:322,15,61,564,289,616,518,84,654,1102
4514:17,616,650,8,24467,6901,245,654,84,15
4517:616,1196,542,508,564,245,787,4755,363,518
4519:9246,1239,18722,302,17,25208,4909,114967,3223,10415
4522:26509,2543,311,5975,7622,214,6223,40840,16866,8772
4530:17,654,58,302,6,542,518,61,8,564
4537:17,36743,7649,40356,302,186,58,64973,1342,616
4543:508,17,2139,302,1382,8,564,262,616,1023
4562:17,5567,1023,616,32,8,70,94,1790,542
4578:1348,225,17,4210,8,5303,114,76,1102,239
4588:17,616,302,76,861,650,58,8,1196,508
4618:245,17,1405,4268,542,518,8,616,441,354
4633:62686,101124,64503,69282,106297,68023,8977,100082,508,35545
4637:3926,35703,8764,86608,40992,64071,82118,106018,986,1696
4640:15,508,84,58,518,76,8,32,650,486
4641:2880,189,1527,12990,6434,3107,4825,5624,8848,6266
4642:302,616,8,654,61,542,7698,301,29,508
4651:302,654,17,15,616,394,564,542,285,1196
4665:616,518,84,654,8,58,15,542,1348,650
4666:4479,168,719,2715,1460,1326,5738,1205,2318,2337
4682:10937,22920,2291,19637,3112,20785,22222,17387,32733,24059
4687:302,58,6,138,285,29,354,616,518,8
4692:654,58,101,616,8,1693,518,4187,285,947
4696:58621,17,302,654,76,616,58,8,84,29
4702:13617,5197,902,36929,47507,3509,67691,518,34813,698
4730:58,17952,518,302,356,8,84,616,101,861
4736:616,15,654,518,84,302,58,650,61,62
4745:17,302,542,564,84,15,518,101,32,736
4749:17,70,58,518,496,616,245,654,508,363
4751:25910,8167,12332,367,3126,3477,2423,14841,70,81
4760:238,2139,15337,4427,2848,698,2406,5292,91878,2829
4762:17,616,654,302,542,322,787,58,76,8
4767:25910,12332,367,22002,10048,226,3599,70,11629,4575
4774:58,616,518,162,542,15,32,138,736,650
4779:17,616,18056,302,654,58,518,289,8,101
4788:302,508,29,1119,495,32,1089,322,285,810
4789:4616,61929,32569,118847,76183,93336,93778,76357,54763,11822
4794:42608,4240,16616,14628,30673,27781,30734,25314,101799,45041
4796:4622,78605,1352,3704,189,8454,27291,14508,866,21963
4797:32,518,61,564,1196,508,364,402,245,486
4802:13221,616,654,285,542,58,289,354,302,518
4816:17,616,302,58,8,4210,654,4032,736,76
4831:736,654,616,3543,21455,13075,29,58,138,650
4834:654,17,518,58,302,542,245,616,103,564
4852:17,81362,38716,8258,616,654,302,58,70,68156
4863:84,17,8,518,542,302,616,654,85303,15
4870:654,616,58,17,564,302,182,29,84,76
4875:58,616,8,654,542,861,564,29,76,5237
4889:8,654,58,15,616,518,302,542,786,902
4894:4880,698,826,1730,262,2265,6387,22507,5214,17
4898:12536,17,302,654,76,616,58,8,866,84
4910:185,71792,116543,110083,118449,118571,32090,4851,90726,80312
4919:861,8,17,902,1511,654,289,61,616,302
4926:73168,787,15,8,616,302,61,518,4268,84
4934:1352,10041,1527,2880,3172,1712,3107,6434,378,12990
4935:16191,12783,1037,17921,3527,1099,14003,106,1410,302
4944:1405,322,361,17,302,873,30117,301,500,1951
4946:38325,17,4268,103,616,1359,17273,46573,6439,4364
4949:508,15403,17,8,9354,2168,2657,1535,73,303
4951:44666,1205,1410,4991,653,2917,654,3643,508,3977
4956:17,76,616,654,58,542,564,508,8,138
4961:616,650,17,302,840,787,58,3196,518,1097
4984:4826,2512,1318,244,29,616,236,2665,25826,11108
4986:17,654,508,616,1023,76,29,32,15,8
4991:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
4992:17,302,654,58,616,15,1614,542,564,364
4998:58,285,101,302,17,94,542,518,483,8
5001:17,616,302,58,224,70,84,542,76,518
5002:6503,114160,17912,8660,17,8,302,55067,947,84
5006:17,70,616,245,58,554,508,654,15,542
5007:17,168,441,1405,61,8,710,472,3142,518
5011:698,3548,802,115725,20288,6235,46085,117347,96,3878
5015:55276,115591,120027,84074,13015,110560,74044,108358,111933,18416
5018:654,616,61,58,364,518,483,542,322,15
5031:2097,58,302,654,1102,518,101,354,15,29
5039:3506,1002,16036,10536,441,1340,4696,24838,9055,31492
5040:17,15,542,302,616,654,289,363,787,58
5047:25164,4958,616,17,3841,182,554,654,302,518
5048:650,13069,302,616,6868,2535,58,17,62,2615
5079:616,58,518,15,564,542,289,32,101,8
5086:76,17,616,654,367,61,8,1023,302,58
5088:289,554,542,17,58,54055,58707,116080,102540,302
5089:116,46261,121546,105859,86934,120176,122956,17681,95942,93124
5090:33941,121610,30472,57521,91608,17,41570,302,119,117859
5097:17,38828,47353,76,363,508,122269,17644,23255,7431
5107:17,616,542,8,518,902,15,787,3162,61
5108:44019,38234,45700,56386,39079,44717,25299,41754,344,4852
5119:654,616,302,58,861,518,84,542,4027,8276
5120:302,17,616,654,76,58,15,56244,8,542
5129:168,984,719,5480,8860,760,5557,463,661,5738
5147:58,654,564,8,861,650,6,84,114,238
5148:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
5176:17,2674,616,302,899,654,542,508,155,518
5180:21631,113026,115746,109998,95545,26371,109445,226,17,24035
5188:3107,1991,5254,4755,441,3864,17,518,710,61
5202:1876,120972,83741,17,302,654,76,616,58,8
5207:17,518,84,8,1578,245,616,654,29017,33239
5208:17,564,364,483,61,542,861,15,84,162
5214:1412,947,1987,65377,76,5533,70,4499,496,518
5217:302,17,654,616,61,58,146,6,15,518
5247:58,17,616,654,302,542,1196,15,8,76
5271:37610,120510,2967,36535,75582,85496,2902,2064,21097,709
5276:5315,58142,47134,20744,19929,20963,37455,36752,32280,73638
5279:17,302,8,29,58,542,518,650,61,564
5288:354,508,84,302,654,58,301,8,76,616
5294:17,245,518,891,32,542,70,364,8,302
5299:616,58,654,861,1196,15,650,8,322,296
5300:17,302,616,58,654,84,8,542,1102,62
5306:3638,10349,17,285,596,15,2890,5991,17535,654
5307:17,302,654,76,616,58,8,866,84,29
5309:17,1050,518,48,61628,1382,322,89092,654,302
5323:82586,103121,3855,273,15,301,16347,15573,17,64797
5325:99343,62270,100151,89362,68826,47465,16073,99721,38322,43037
5329:19871,3372,10492,77881,9289,7021,25479,26312,17,17567
5335:8,556,43614,616,289,542,354,29,101,518
5358:17,58,84,65,654,302,616,518,301,508
5361:17,2338,13704,6030,8,29,1476,518,15,363
5364:10305,21442,7450,14890,367,35283,1992,4871,564,17
5378:302,8,650,15,518,76,289,61,29,1196
5385:245,8,616,103,15,58,1987,518,32,736
5387:17,650,518,84,6,8,138,354,285,76
5397:15,616,564,542,1196,8,518,61,224,861
5398:58,17,616,654,542,518,564,84,289,787
5403:58,654,29,84,542,650,518,76,8,394
5425:17,70,302,1102,76,15,654,394,11571,9514
5433:101,518,224,58,285,486,8,162,616,15961
5434:17,616,8,5311,95233,61,302,84,15,1344
5435:17,1086,616,58,1405,70,542,654,650,289
5436:8,302,654,518,354,245,787,542,1119,616
5438:302,654,616,4032,518,70,542,861,58,114
5449:27264,18205,3977,8772,7622,20442,27552,40537,81,3137
5455:654,17,302,650,58,29,8,564,32,76
5456:1382,1405,518,2193,17,65,1558,296,542,302
5458:441,1002,4513,1744,245,4268,710,26326,110083,104907
5462:70,27910,542,84,302,363,61,2935,8462,1451
5472:1749,780,7211,3423,226,5767,16286,13544,2241,2967
5474:58,302,542,15,1196,8,518,84,32,564
5477:378,4755,1682,1352,37419,719,508,564,17,131
5478:616,2675,15328,564,17,262,1460,3148,5287,2373
5479:17,7312,65,1405,542,327,245,15,61,302
5480:58,84,616,6,289,354,138,356,8,542
5499:1749,7211,226,3718,140,17,2616,654,70,37567
5500:90787,56320,119978,35016,99656,30759,14297,63192,16211,65045
5502:39631,1591,17,518,8,654,302,650,616,58
5512:17,616,654,302,15,518,58,245,8,61
5527:564,76,363,84,138,736,654,302,616,70
5529:873,931,1276,431,4697,1539,219,718,4194,1825
5530:17,32,542,654,61,650,518,8,302,6
5535:302,17,1382,616,76,518,542,8,654,65
5536:3409,616,70,1382,76,38841,101799,17990,17,5553
5542:17,654,58,245,616,61,302,518,15,327
5551:650,101,6,616,861,654,58,285,302,22856
5562:8,17,542,84,61,363,15,162,302,58
5580:518,616,650,654,302,15,58,564,84,76
5584:5486,118926,12968,2856,11577,7940,16360,31356,24065,43914
5601:17,302,84,8,418,58,76,554,289,101
5611:616,58,654,564,1196,302,542,364,61,285
5632:302,17,654,58,518,8,542,84,15,289
5640:698,1970,190,2139,901,76,654,58,17,564
5644:1957,3661,22,43652,104930,28017,2816,106,10466,9045
5645:17,901,508,654,76,138,84,302,58,616
5656:616,58,654,302,518,787,486,6,29,101
5666:236,3448,564,4203,7795,6673,776,17,12253,60428
5683:719,984,8860,463,661,1528,2153,30991,574,5557
5691:19912,87861,53206,114333,81721,17,302,654,76,616
5696:2292,17,616,15,654,899,39881,542,58,4268
5702:616,15,84,8,542,76,650,6,61,101
5707:1352,2880,1527,1712,12990,3107,17,3172,189,508
5717:8392,12861,9189,1011,4625,40568,17486,1076,29922,2543
5718:17,654,58,302,48,29,8,76,518,616
5721:17692,1405,72700,82899,94224,92545,40841,5227,32760,110010
5722:17,302,58,76,654,224,8,15,29,542
5741:8,58,289,278,829,736,616,245,518,94
5765:17,15,302,654,58,1196,76,61,542,902
5766:6906,1176,42870,8226,43400,20416,11887,45123,358,18287
5780:302,17,58,564,327,542,402,15,518,103
5784:289,76,616,17,302,518,58,554,654,650
5788:3591,74483,719,41373,1730,18709,28577,47847,168,719
5798:10427,8,17,61,616,245,654,302,15,58
5803:8,29,564,15,6,542,902,101,138,245
5817:17,398,616,58,650,11641,16155,14964,37386,84
5822:19442,17,302,616,8,15,518,1405,542,327
5834:2937,5708,17,302,616,650,654,508,564,58
5858:168,984,719,5480,8860,2103,5557,135,5738,1326
5863:4671,378,311,2543,9435,12861,11855,8427,9189,203
5864:17,302,616,654,1544,15,361,70,542,1382
5865:14237,347,13782,6998,3847,25107,6210,4798,6496,56232
5866:245,17,1987,5699,2955,710,472,65,103,500
5876:24738,185,2200,2360,2838,6423,4268,16514,1410,4487
5884:616,17,58,302,654,15,542,650,564,29
5890:17,654,15,61,245,518,70,787,32,131
5891:71182,69807,68881,55559,73719,72903,418,33776,32423,36089
5892:5834,873,931,1276,431,4697,1539,219,718,4194
5894:17,76,168,719,574,1326,1400,5738,70,358
5896:69499,77711,118550,6097,51253,752,10417,6779,40667,1460
5904:10372,67531,32242,41593,16951,19474,4406,1351,46058,2291
5905:654,302,76,289,542,564,508,354,29,101
5922:8,58486,41664,17198,2447,398,2602,3527,17414,289
5923:17,616,542,76,302,654,58,84,15,518
5943:15444,8514,654,29,162,1462,36518,9106,56704,138
5947:25363,518,10860,41071,32709,20261,554,353,1703,27045
5956:58,650,654,564,302,15,554,8,289,76
5964:616,302,17,58,62,654,861,650,84,8
5978:4146,6545,2857,6901,6117,10692,9043,28279,12848,14237
5990:17,245,616,654,302,518,58,15,542,61
5994:19135,15777,64804,63574,168,719,2715,1460,1326,5738
6001:719,984,168,661,574,8860,5480,135,1400,8733
6002:17,616,46949,302,2200,861,70,654,81709,92724
6013:5956,12236,12435,18293,1878,3265,182,15,11234,33390
6018:654,8445,322,302,17,58,61,15,616,29
6020:5053,18975,23230,538,24655,11358,66271,698,14890,3746
6027:616,58,6,8,518,15,245,654,1405,84
6031:14642,1089,3101,58,28854,63666,8486,4268,6673,80208
6062:24831,35766,31773,46972,1851,53532,37592,33533,54858,103318
6067:17,224,302,654,616,245,1360,84,124,15
6073:59863,46981,22058,86835,5713,119893,65717,356,17,58
6076:542,58,17,654,15,302,650,354,29,1196
6078:17185,19871,3672,7397,1495,17646,3372,10492,10842,24608
6083:2548,10230,5111,322,654,13049,17,2055,8069,22093
6093:8,787,736,1382,12861,31972,4671,7622,119,518
6109:302,17,8,94,616,542,654,518,84,1359
6110:2139,6207,500,17,616,1410,76,8,564,508
6118:654,616,58,15,518,61,32,70,8,508
6128:301,76,1462,861,542,289,564,354,101,1196
6135:29875,37740,118487,64669,37256,14080,23760,2318,102869,120772
6137:542,29,15,289,162,8,302,58,354,61
6139:17,8,616,302,138,58,654,182,861,101
6140:302,17,14152,2816,616,1957,58,654,17933,47684
6145:28140,1202,13186,17424,29,9745,1405,1119,2030,33218
6146:5605,3835,108994,82145,17,302,654,76,616,58
6155:245,710,8,616,518,542,654,302,1410,16036
6161:17,101,3409,302,2447,508,616,354,14964,58
6162:302,29,654,17,616,289,9943,322,76,15
6164:1888,226,140,1749,986,7211,780,70,3423,3137
6179:4040,10981,533,7268,17908,5975,33228,2543,19206,8772
6186:17,616,302,654,518,15,564,542,8,1196
6192:17,654,508,302,616,564,138,542,76,8
6202:17,654,616,302,236,787,1550,650,138,301
6205:518,1030,302,26483,654,17,1140,52631,88959,616
6207:39546,6,245,616,564,94,364,65,654,29
6210:17,518,302,138,542,654,76,15,1102,289
6219:4755,2880,1352,1527,10041,5624,3107,7859,11725,1206
6228:302,542,61,224,103,564,15,58,29,245
6270:17,8,518,1405,1023,542,245,654,616,84
6271:285,2200,654,58,616,15,354,6,138,542
6274:866,361,238,698,262,2139,500,358,409,901
6283:616,302,654,29,61,58,542,289,101,32
6290:18315,3191,616,2232,654,8,61,490,656,2193
6292:76,79832,4611,78139,866,3223,47608,5154,7739,2548
6298:616,4032,61736,17,654,58,8,564,15,302
6301:17,616,285,84,861,15,542,518,6,103
6312:108284,40316,37456,88203,80617,114118,65783,91456,75044,19702
6331:780,226,3423,1002,17,1749,1888,441,986,8588
6336:17,8,289,3107,70,364,616,2880,2193,302
6338:3423,22597,616,1749,302,508,8,3374,2241,1196
6345:616,245,518,542,654,8,3233,302,15,61
6351:1913,385,262,5726,95533,22801,95006,86108,46332,109669
6357:654,616,58,518,650,15,29,564,61,6
6371:17,654,616,58,650,29,8,564,61,518
6391:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
6392:17,564,302,650,616,518,15,654,508,1196
6395:4755,4825,168,984,385,10041,21065,1527,409,1352
6404:168,5480,984,8860,1400,1528,1326,8733,661,7994
6407:81,1527,76,8,508,262,1352,302,616,654
6413:44,1326,1682,302,168,1164,2337,224,17,54962
6420:168,719,984,574,8733,8860,2888,1400,135,5738
6450:650,616,114,518,542,1102,654,5017,58,289
6457:17,302,76,398,40240,5575,1405,5998,673,787
6469:17,616,58,302,654,542,564,8,70,76
6475:17,616,302,542,15,518,61,29,8,650
6520:17,780,616,245,76,564,5767,70,27094,508
6536:6960,13700,22855,30077,16350,32347,2846,37359,26575,71688
6543:17,654,364,58,616,564,84,861,162,542
6555:554,654,616,8,58,15,518,162,1140,354
6565:302,3841,1102,12362,6573,273,1362,736,4414,4502
6568:840,3196,2548,5627,27070,197,5111,76,465,10230
6569:21576,378,7006,3107,1589,1991,11535,3915,5545,6552
6587:1822,5343,30301,6511,21929,19233,302,17,3067,861
6593:17,58,616,542,29,61,564,15,76,1196
6594:1023,17,508,1462,1155,2935,84,786,6249,138
6597:76,17,6901,10692,616,4146,654,698,302,12093
6600:500,698,654,302,32,76,2967,564,508,650
6601:361,254,866,5465,7194,698,17,238,1832,39707
6602:26844,9435,4671,30436,103717,3453,76,533,862,14839
6603:17527,25910,2318,8860,12332,4575,574,3477,70,367
6641:17,302,654,58,8,616,84,518,542,508
6642:518,29,25363,8,353,32709,19151,10860,354,6
